time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;16.8;-8.0;147.5;4.82;1.67;-0.28
0.019783496856689453;17.1;-6.2;151.9;4.44;1.52;0.02
0.03948807716369629;16.4;-5.9;154.3;4.41;1.38;0.11
0.05967354774475098;16.3;-7.5;153.1;4.8;1.21;-0.06
0.07951664924621582;16.0;-9.8;150.8;5.58;1.26;-0.34
0.09985613822937012;15.9;-11.8;148.1;6.13;1.49;-0.75
0.11970233917236328;15.9;-12.7;146.2;6.3;1.58;-0.9
0.13969874382019043;15.9;-11.7;148.4;5.96;1.61;-0.81
0.15979623794555664;16.2;-10.2;152.3;5.46;1.49;-0.62
0.1795508861541748;17.0;-8.3;156.1;4.94;1.39;-0.27
0.1995394229888916;16.6;-7.6;157.0;4.8;1.19;-0.05
0.21954011917114258;16.1;-7.6;153.9;4.96;1.24;-0.04
0.23981356620788574;16.2;-9.2;148.7;5.34;1.4;-0.24
0.259533166885376;16.4;-10.4;146.5;5.72;1.62;-0.38
0.27964043617248535;16.0;-11.2;143.7;5.82;1.61;-0.67
0.2996790409088135;16.0;-11.0;145.9;5.61;1.58;-0.7
0.31951212882995605;16.5;-9.3;148.2;5.01;1.59;-0.6
0.33972740173339844;16.7;-7.8;150.5;4.51;1.52;-0.51
0.3595125675201416;16.7;-6.7;149.2;4.22;1.57;-0.19
0.3795895576477051;17.0;-6.8;148.6;4.34;1.54;-0.07
0.3995800018310547;16.4;-8.5;145.5;4.85;1.47;-0.16
0.4197549819946289;16.2;-9.8;144.0;5.29;1.41;-0.31
0.43956923484802246;16.2;-9.2;143.4;5.35;1.49;-0.3
0.4596083164215088;16.4;-9.8;146.3;5.23;1.48;-0.51
0.4795975685119629;16.8;-9.2;149.2;4.88;1.55;-0.53
0.49983859062194824;17.3;-8.6;153.3;4.6;1.56;-0.48
0.5196309089660645;17.1;-8.3;154.3;4.56;1.44;-0.49
0.5396111011505127;16.9;-8.6;152.5;4.75;1.39;-0.34
0.5598106384277344;16.6;-8.8;149.6;5.08;1.27;-0.25
0.5796520709991455;16.7;-9.7;147.9;5.32;1.22;-0.25
0.5998423099517822;16.3;-9.9;145.6;5.37;1.25;-0.29
0.6195924282073975;16.8;-9.4;148.2;5.18;1.31;-0.19
0.6397402286529541;17.3;-9.3;150.1;4.94;1.33;-0.39
0.6596527099609375;17.4;-8.9;153.2;4.67;1.43;-0.49
0.6800861358642578;16.8;-8.4;152.6;4.54;1.32;-0.53
0.6996109485626221;16.8;-8.9;151.5;4.71;1.32;-0.57
0.7197158336639404;16.9;-9.2;148.5;4.95;1.27;-0.49
0.7395894527435303;16.5;-10.0;144.6;5.13;1.31;-0.34
0.759660005569458;16.5;-9.7;144.2;5.13;1.21;-0.21
0.7795498371124268;16.9;-9.2;144.9;4.98;1.16;-0.17
0.7996599674224854;16.9;-8.7;148.4;4.73;1.17;-0.19
0.8195629119873047;16.9;-8.3;150.8;4.55;1.3;-0.32
0.8395838737487793;17.3;-8.3;152.1;4.5;1.42;-0.5
