time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;-9.0;-3.9;490.3;14.18;-16.29;0.14
0.019783496856689453;-7.9;-2.2;485.9;13.87;-16.09;0.36
0.03948807716369629;-8.1;-1.8;484.2;13.89;-16.11;0.4
0.05967354774475098;-9.1;-2.6;483.7;14.21;-16.23;0.23
0.07951664924621582;-9.2;-4.6;486.8;14.67;-16.3;-0.09
0.09985613822937012;-9.3;-6.4;490.2;15.09;-16.38;-0.41
0.11970233917236328;-8.7;-7.2;491.2;15.22;-16.35;-0.5
0.13969874382019043;-9.2;-6.5;488.2;15.0;-16.29;-0.4
0.15979623794555664;-9.4;-4.6;485.1;14.67;-16.26;-0.13
0.1795508861541748;-9.1;-3.1;481.0;14.38;-16.16;0.15
0.1995394229888916;-8.7;-2.4;480.7;14.22;-16.12;0.3
0.21954011917114258;-8.8;-3.0;483.4;14.31;-16.14;0.28
0.23981356620788574;-8.5;-4.6;487.0;14.65;-16.16;0.08
0.259533166885376;-8.6;-6.8;491.9;15.03;-16.28;-0.24
0.27964043617248535;-9.0;-7.2;493.1;15.08;-16.4;-0.43
0.2996790409088135;-9.0;-6.7;491.9;14.78;-16.48;-0.39
0.31951212882995605;-8.5;-5.5;489.2;14.39;-16.44;-0.28
0.33972740173339844;-9.4;-4.2;487.4;14.01;-16.48;-0.06
0.3595125675201416;-9.1;-3.2;486.2;13.8;-16.42;0.16
0.3795895576477051;-8.8;-3.8;488.7;13.98;-16.37;0.22
0.3995800018310547;-8.2;-5.3;491.7;14.4;-16.27;0.11
0.4197549819946289;-8.2;-6.7;493.7;14.76;-16.31;-0.05
0.43956923484802246;-8.7;-6.9;493.7;14.86;-16.45;-0.23
0.4596083164215088;-9.4;-6.9;490.5;14.68;-16.51;-0.33
0.4795975685119629;-9.0;-5.8;487.7;14.42;-16.48;-0.3
0.49983859062194824;-9.3;-4.6;483.9;14.15;-16.43;-0.2
0.5196309089660645;-8.5;-4.1;484.2;14.13;-16.3;-0.08
0.5396111011505127;-8.5;-4.8;484.6;14.28;-16.25;0.03
0.5598106384277344;-8.4;-5.5;487.8;14.57;-16.32;0.05
0.5796520709991455;-8.6;-6.2;490.9;14.83;-16.36;0.02
0.5998423099517822;-8.1;-6.7;490.4;14.86;-16.34;-0.04
0.6195924282073975;-8.2;-6.4;490.4;14.74;-16.44;-0.16
0.6397402286529541;-8.8;-5.5;486.8;14.51;-16.5;-0.24
0.6596527099609375;-8.6;-5.1;485.2;14.32;-16.51;-0.28
0.6800861358642578;-8.7;-4.8;484.1;14.23;-16.53;-0.27
0.6996109485626221;-8.9;-5.1;486.9;14.35;-16.58;-0.22
0.7197158336639404;-8.5;-5.4;489.6;14.55;-16.52;-0.09
0.7395894527435303;-8.0;-6.3;492.0;14.76;-16.41;0.0
0.759660005569458;-8.0;-6.0;493.5;14.76;-16.44;0.07
0.7795498371124268;-7.9;-5.5;492.2;14.61;-16.48;0.06
0.7996599674224854;-8.1;-5.5;489.3;14.41;-16.51;-0.04
0.8195629119873047;-8.6;-5.3;486.3;14.25;-16.57;-0.2
0.8395838737487793;-8.9;-5.3;485.4;14.22;-16.59;-0.32
0.8595325946807861;-9.0;-6.2;486.3;14.39;-16.57;-0.41
0.8797307014465332;-8.8;-6.9;488.6;14.61;-16.51;-0.36
0.8995411396026611;-8.5;-6.7;490.6;14.71;-16.42;-0.13
0.9197187423706055;-7.8;-6.1;492.0;14.69;-16.37;0.05
0.9397306442260742;-8.0;-5.4;490.4;14.56;-16.34;0.15
0.9595763683319092;-8.0;-5.0;489.2;14.4;-16.37;0.15
0.9795243740081787;-8.6;-5.1;487.3;14.28;-16.51;-0.01
0.9996922016143799;-8.7;-5.8;486.1;14.3;-16.53;-0.23
1.0195741653442383;-8.7;-6.9;487.4;14.46;-16.55;-0.41
1.0395183563232422;-8.8;-7.4;489.4;14.6;-16.61;-0.46
1.0597097873687744;-8.6;-7.4;491.3;14.69;-16.55;-0.36
1.0795650482177734;-8.1;-6.9;491.5;14.65;-16.5;-0.14
1.099515438079834;-7.5;-3.7;492.6;14.68;-16.38;0.02
1.1195321083068848;-9.9;-7.6;454.0;16.35;-14.72;-0.07
1.1395933628082275;-9.0;-10.4;417.9;17.2;-13.29;0.03
1.159574270248413;-9.2;-14.3;371.4;16.67;-12.13;0.14
1.179558515548706;-7.0;-10.1;364.0;16.24;-11.88;0.33
1.199704885482788;-8.8;-10.7;353.9;16.22;-11.57;0.14
1.2197811603546143;-8.8;-14.9;336.3;16.05;-11.07;-0.08
1.239652395248413;-8.4;-15.7;329.0;15.99;-11.05;-0.21
1.2595393657684326;-8.6;-18.3;325.2;16.02;-11.14;-0.52
1.2795264720916748;-9.9;-21.8;323.5;16.25;-11.31;-0.77
1.2995407581329346;-11.3;-23.5;305.5;15.77;-11.06;-0.84
