time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;14.9;-14.8;147.1;8.1;0.16;-0.96
0.01999497413635254;14.9;-14.9;147.3;8.12;0.17;-0.98
0.03998541831970215;14.9;-14.9;147.5;8.13;0.15;-0.98
0.06009864807128906;14.9;-14.9;147.8;8.13;0.16;-0.97
0.07993936538696289;14.9;-14.8;147.4;8.13;0.15;-0.96
0.10000491142272949;14.8;-15.0;147.8;8.15;0.14;-0.96
0.11997294425964355;14.9;-14.9;147.8;8.14;0.12;-0.95
0.14013385772705078;15.0;-14.9;147.8;8.15;0.11;-0.96
0.16004419326782227;15.1;-15.0;147.5;8.22;-0.02;-0.96
0.18022537231445312;15.4;-15.1;147.5;8.21;-0.01;-0.95
0.20009779930114746;15.4;-14.9;147.5;8.19;-0.01;-0.94
0.21999478340148926;15.4;-14.9;147.1;8.18;-0.02;-0.93
0.23998141288757324;15.4;-14.8;147.1;8.17;-0.05;-0.92
0.2601344585418701;15.4;-14.9;146.5;8.16;-0.05;-0.92
0.28000450134277344;15.5;-14.9;146.5;8.15;-0.04;-0.93
0.30010247230529785;15.6;-14.8;146.4;8.15;-0.02;-0.94
0.3201608657836914;15.5;-14.9;146.8;8.16;-0.01;-0.95
0.3400611877441406;15.4;-14.9;146.7;8.16;-0.0;-0.94
0.36006975173950195;15.4;-14.9;146.9;8.17;-0.0;-0.94
0.3801462650299072;15.3;-14.9;147.1;8.17;0.02;-0.94
0.39997434616088867;15.1;-14.8;147.1;8.15;0.06;-0.94
0.42004847526550293;15.0;-14.9;147.2;8.12;0.14;-0.95
0.4401428699493408;15.0;-14.9;147.6;8.12;0.18;-0.96
0.4600701332092285;14.9;-14.8;147.3;8.12;0.19;-0.97
0.4801597595214844;14.9;-15.0;147.5;8.11;0.19;-0.98
0.5000181198120117;15.1;-15.0;147.4;8.1;0.21;-0.97
0.520176887512207;15.0;-14.9;147.4;8.08;0.21;-0.96
0.5399956703186035;15.1;-14.8;147.0;8.05;0.21;-0.95
0.5599789619445801;15.0;-14.8;146.6;8.04;0.2;-0.94
0.5799715518951416;15.3;-14.9;146.8;8.05;0.19;-0.94
0.6000967025756836;15.0;-14.8;146.1;8.09;0.07;-0.93
0.6199588775634766;15.4;-14.8;146.1;8.08;0.05;-0.92
0.6401455402374268;15.4;-15.0;146.7;8.13;-0.01;-0.93
0.6600072383880615;15.7;-15.0;146.0;8.12;-0.01;-0.94
0.6799919605255127;15.5;-14.8;146.5;8.12;-0.04;-0.92
0.7000253200531006;15.4;-14.8;146.5;8.14;-0.04;-0.92
0.7200157642364502;15.5;-14.9;146.5;8.14;-0.02;-0.92
0.7401444911956787;15.4;-14.9;147.0;8.15;-0.02;-0.91
0.7600405216217041;15.5;-15.0;146.9;8.16;-0.0;-0.93
0.779994010925293;15.5;-15.0;147.3;8.17;0.02;-0.94
0.8001401424407959;15.3;-14.9;147.4;8.14;0.1;-0.93
0.8199710845947266;15.3;-14.9;147.6;8.11;0.16;-0.94
0.8400061130523682;15.2;-14.8;147.3;8.09;0.18;-0.93
0.8599705696105957;15.1;-14.9;147.5;8.08;0.21;-0.93
0.8800299167633057;15.0;-15.1;146.9;8.08;0.22;-0.95
0.9001424312591553;14.8;-14.9;147.3;8.08;0.21;-0.94
0.9200131893157959;14.9;-14.9;147.2;8.07;0.22;-0.94
0.9399831295013428;14.9;-14.9;147.2;8.06;0.23;-0.96
0.9601571559906006;14.8;-15.0;147.2;8.06;0.22;-0.95
0.9800198078155518;14.9;-14.9;147.0;8.06;0.2;-0.95
1.0002923011779785;14.9;-14.9;146.8;8.06;0.17;-0.95
1.0200271606445312;14.8;-14.9;147.0;8.07;0.14;-0.93
1.0400488376617432;14.9;-15.0;146.9;8.1;0.1;-0.94
1.0599958896636963;15.0;-15.0;147.1;8.13;0.01;-0.95
1.0799741744995117;15.1;-15.1;147.1;8.15;-0.02;-0.95
1.1000175476074219;15.0;-15.0;147.0;8.16;-0.03;-0.95
1.1201426982879639;15.1;-15.1;147.3;8.16;-0.04;-0.95
1.1400156021118164;15.1;-15.1;147.3;8.16;-0.05;-0.94
1.1600604057312012;15.2;-15.2;146.9;8.16;-0.04;-0.94
1.18011474609375;15.3;-15.0;147.1;8.15;-0.03;-0.94
1.1999835968017578;15.2;-15.1;146.9;8.15;-0.02;-0.94
1.2199652194976807;15.2;-15.1;146.9;8.14;-0.01;-0.95
1.2399723529815674;15.1;-15.0;146.7;8.13;-0.0;-0.95
1.2599711418151855;15.1;-15.0;147.1;8.1;0.03;-0.95
1.279972791671753;15.0;-15.0;146.9;8.06;0.11;-0.94
1.3001480102539062;15.0;-15.0;146.6;8.02;0.17;-0.94
1.3201489448547363;15.0;-15.1;146.8;8.01;0.18;-0.94
1.3401596546173096;14.9;-15.0;146.5;8.0;0.2;-0.95
1.3603558540344238;14.9;-15.1;146.9;8.0;0.19;-0.95
1.380110740661621;15.0;-15.1;146.7;8.02;0.19;-0.96
1.4001100063323975;14.9;-15.0;146.9;8.02;0.19;-0.95
1.420109510421753;14.9;-15.1;146.9;8.03;0.17;-0.95
1.4402148723602295;15.0;-15.1;147.0;8.05;0.15;-0.94
1.4600913524627686;15.2;-15.0;147.2;8.07;0.12;-0.94
1.4803993701934814;15.2;-15.1;147.6;8.13;0.04;-0.94
1.5000076293945312;15.3;-15.3;147.8;8.16;0.01;-0.94
1.5200409889221191;15.4;-15.2;148.0;8.18;-0.0;-0.94
1.5401811599731445;15.4;-15.2;148.2;8.19;-0.0;-0.94
1.5604140758514404;15.3;-15.2;148.2;8.19;-0.01;-0.93
1.5800988674163818;15.3;-15.2;148.2;8.18;-0.0;-0.93
1.6001617908477783;15.5;-15.2;148.0;8.17;-0.0;-0.93
1.6200592517852783;15.4;-15.3;147.6;8.15;0.03;-0.94
1.6399950981140137;15.4;-15.3;147.4;8.12;0.05;-0.95
1.6601841449737549;15.3;-15.2;147.4;8.1;0.08;-0.95
1.6801729202270508;15.3;-15.1;147.2;8.05;0.17;-0.95
1.7000148296356201;15.1;-15.1;147.2;8.04;0.19;-0.95
1.7200379371643066;15.0;-15.0;146.8;8.02;0.2;-0.95
1.740250825881958;15.0;-15.1;146.9;8.02;0.22;-0.95
1.7601394653320312;15.1;-15.1;147.2;8.02;0.22;-0.96
1.7802486419677734;14.9;-15.2;147.3;8.03;0.21;-0.97
1.8000423908233643;14.9;-15.1;146.9;8.03;0.2;-0.97
1.8200535774230957;15.0;-15.0;147.4;8.05;0.17;-0.96
1.84022855758667;14.9;-15.2;147.6;8.1;0.14;-0.95
1.860114574432373;14.2;-18.1;163.3;9.28;-0.12;-1.2
1.8801398277282715;14.1;-24.1;203.7;12.85;-0.92;-1.62
1.9000022411346436;12.9;-28.3;256.5;16.35;-1.45;-1.91
1.9202098846435547;13.1;-28.7;285.2;17.28;-1.58;-1.85
1.94008469581604;13.5;-22.5;289.0;15.04;-1.07;-1.29
1.960143804550171;14.6;-23.7;278.3;14.84;-0.96;-1.28
1.980163335800171;14.9;-23.5;264.5;14.46;-0.71;-1.21
2.0000600814819336;14.6;-26.8;260.8;15.05;-0.78;-1.52
