time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;-6.7;-2.1;482.0;6.22;-11.97;0.06
0.01999497413635254;-6.6;-2.2;481.8;6.26;-11.93;0.04
0.03998541831970215;-6.7;-2.2;482.0;6.27;-11.92;0.03
0.06009864807128906;-6.5;-2.2;481.4;6.26;-11.92;0.05
0.07993936538696289;-6.5;-2.3;481.2;6.27;-11.9;0.05
0.10000491142272949;-6.7;-2.2;481.4;6.27;-11.94;0.05
0.11997294425964355;-6.5;-2.3;481.5;6.26;-11.97;0.06
0.14013385772705078;-6.7;-2.2;481.7;6.25;-12.02;0.05
0.16004419326782227;-6.8;-2.3;481.5;6.26;-12.08;0.04
0.18022537231445312;-6.8;-2.2;481.9;6.24;-12.11;0.05
0.20009779930114746;-6.9;-2.1;481.9;6.21;-12.15;0.06
0.21999478340148926;-6.8;-2.2;482.4;6.19;-12.17;0.08
0.23998141288757324;-6.9;-2.2;483.0;6.17;-12.2;0.09
0.2601344585418701;-7.0;-2.1;482.6;6.14;-12.25;0.09
0.28000450134277344;-6.9;-2.2;483.0;6.14;-12.24;0.09
0.30010247230529785;-6.8;-2.2;483.0;6.16;-12.22;0.07
0.3201608657836914;-6.9;-2.1;483.0;6.17;-12.19;0.07
0.3400611877441406;-6.9;-2.1;482.8;6.18;-12.16;0.07
0.36006975173950195;-6.8;-2.2;482.6;6.19;-12.13;0.07
0.3801462650299072;-6.8;-2.1;482.4;6.21;-12.09;0.07
0.39997434616088867;-6.7;-2.0;482.2;6.22;-12.03;0.08
0.42004847526550293;-6.7;-2.1;482.2;6.24;-12.0;0.06
0.4401428699493408;-6.8;-2.1;481.8;6.27;-11.95;0.05
0.4600701332092285;-6.7;-2.2;481.6;6.29;-11.9;0.03
0.4801597595214844;-6.8;-2.2;481.8;6.29;-11.88;0.03
0.5000181198120117;-6.7;-2.1;481.8;6.29;-11.85;0.04
0.520176887512207;-6.7;-2.1;482.2;6.28;-11.86;0.05
0.5399956703186035;-6.6;-2.1;482.5;6.26;-11.88;0.06
0.5599789619445801;-6.7;-2.1;482.3;6.23;-11.91;0.06
0.5799715518951416;-6.9;-2.1;482.9;6.23;-11.98;0.05
