time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;-7.0;2.1;499.8;9.73;-9.51;0.1
0.02008676528930664;-7.6;-0.8;500.0;10.78;-9.46;-0.42
0.040019989013671875;-8.0;-3.3;504.5;11.68;-9.33;-0.59
0.06000876426696777;-8.1;-4.6;509.2;11.84;-9.38;-0.46
0.08011817932128906;-7.1;-3.5;513.0;11.38;-9.4;-0.02
0.10000419616699219;-6.1;-1.2;512.1;10.37;-9.35;0.44
0.1200103759765625;-6.2;1.2;511.1;9.2;-9.61;0.66
0.14009642601013184;-6.1;2.4;512.6;8.46;-9.81;0.59
0.16000151634216309;-5.7;1.0;515.5;8.51;-9.93;0.15
0.1800060272216797;-6.8;-1.6;518.9;9.41;-10.09;-0.32
0.20008134841918945;-7.1;-3.6;522.5;10.13;-10.1;-0.48
0.22007298469543457;-7.1;-4.2;525.0;10.41;-9.96;-0.36
0.24012041091918945;-6.3;-2.9;526.0;10.21;-9.8;0.02
0.26015520095825195;-6.2;-1.0;521.5;9.63;-9.67;0.44
0.2801053524017334;-6.1;0.5;515.8;9.02;-9.59;0.61
0.29993343353271484;-6.4;1.0;511.4;8.78;-9.6;0.49
0.32007646560668945;-6.9;0.1;510.3;9.13;-9.7;0.13
0.3401055335998535;-7.4;-2.1;510.5;9.82;-9.76;-0.31
0.3601202964782715;-7.4;-3.5;513.9;10.37;-9.75;-0.43
0.3800382614135742;-7.3;-3.8;515.4;10.6;-9.71;-0.29
0.40011072158813477;-7.3;-2.8;515.6;10.55;-9.68;0.03
0.4200143814086914;-6.5;-1.0;515.1;10.19;-9.58;0.38
0.4399747848510742;-6.5;0.5;512.2;9.51;-9.64;0.56
0.46003222465515137;-6.7;0.7;511.7;9.13;-9.77;0.43
0.48012328147888184;-7.0;-0.5;513.1;9.29;-9.91;0.09
0.5001804828643799;-6.9;-2.7;516.5;9.72;-9.98;-0.28
0.5202085971832275;-7.2;-4.0;517.8;10.01;-9.96;-0.38
0.5399882793426514;-7.1;-3.8;520.8;10.11;-9.89;-0.2
0.5600669384002686;-6.5;-2.8;520.4;9.86;-9.74;0.13
0.580009937286377;-6.3;-1.3;519.1;9.32;-9.78;0.42
0.6002435684204102;-6.6;-0.2;517.5;8.86;-9.82;0.54
0.6200149059295654;-6.5;-0.6;515.4;8.76;-9.84;0.37
0.6399405002593994;-6.9;-2.1;515.0;9.02;-9.94;0.03
0.6599736213684082;-7.4;-3.1;514.8;9.43;-9.97;-0.24
0.6800000667572021;-7.4;-4.1;516.4;9.86;-9.95;-0.32
0.7000432014465332;-7.2;-3.8;517.1;9.96;-9.89;-0.14
0.7201073169708252;-6.7;-2.3;515.9;9.78;-9.71;0.18
0.7400219440460205;-6.8;-1.3;514.3;9.45;-9.67;0.4
0.7600758075714111;-6.8;-0.6;512.0;9.16;-9.68;0.45
0.7800033092498779;-6.8;-1.0;512.3;9.12;-9.76;0.27
0.799990177154541;-7.3;-2.1;511.5;9.36;-9.87;-0.02
0.8202300071716309;-7.4;-3.3;514.4;9.73;-9.94;-0.24
0.8402113914489746;-7.4;-4.0;516.4;9.97;-9.95;-0.25
0.8601176738739014;-7.2;-3.4;517.9;9.98;-9.93;-0.06
0.8801977634429932;-6.8;-2.3;517.6;9.72;-9.85;0.2
0.9002196788787842;-6.3;-1.2;517.7;9.35;-9.88;0.39
0.9201655387878418;-6.5;-0.6;515.9;9.07;-9.93;0.39
0.9400758743286133;-6.6;-1.3;516.4;9.1;-9.99;0.2
0.9601466655731201;-7.0;-2.5;516.1;9.4;-10.07;-0.06
0.980053186416626;-7.2;-3.5;517.6;9.68;-10.11;-0.24
1.0001497268676758;-7.1;-3.9;517.8;9.76;-10.06;-0.19
1.0201728343963623;-7.0;-3.3;518.2;9.63;-10.03;0.01
1.0400292873382568;-6.8;-2.3;517.8;9.38;-9.97;0.24
1.0600309371948242;-6.6;-1.3;517.0;9.19;-9.89;0.37
1.0801186561584473;-6.7;-1.3;515.5;9.15;-9.91;0.31
1.1000168323516846;-6.9;-1.9;515.5;9.22;-9.96;0.11
1.1201019287109375;-7.2;-2.7;515.5;9.41;-10.0;-0.1
1.140148401260376;-7.4;-3.5;515.7;9.63;-9.98;-0.21
1.1599748134613037;-7.3;-3.5;517.4;9.74;-9.97;-0.11
1.1800403594970703;-7.1;-2.9;517.0;9.61;-9.95;0.09
1.1999735832214355;-6.7;-2.0;517.0;9.36;-9.94;0.28
1.2202167510986328;-6.6;-1.3;516.7;9.14;-9.94;0.34
1.2401249408721924;-6.8;-1.5;516.5;9.09;-10.0;0.25
1.2600131034851074;-7.1;-2.1;516.8;9.18;-10.06;0.05
1.280163049697876;-7.1;-2.9;517.8;9.4;-10.02;-0.12
1.300201177597046;-7.4;-3.3;517.9;9.56;-10.03;-0.16
1.3200721740722656;-7.4;-3.1;518.0;9.58;-9.94;-0.04
1.3403499126434326;-6.9;-2.3;518.5;9.4;-9.91;0.14
1.3600306510925293;-6.6;-1.8;516.9;9.22;-9.87;0.28
1.3800349235534668;-6.6;-1.5;517.2;9.12;-9.93;0.29
1.400029182434082;-6.7;-1.8;516.8;9.17;-9.97;0.15
1.4200973510742188;-6.9;-2.5;517.1;9.32;-10.04;-0.01
1.4401357173919678;-7.5;-2.0;516.9;9.57;-10.13;-0.18
1.4600622653961182;-9.1;-5.7;486.6;12.46;-8.49;-0.36
1.4800636768341064;-9.2;-7.4;448.7;14.82;-6.57;0.0
1.5000710487365723;-8.3;-8.9;401.9;15.21;-5.26;0.38
1.5202245712280273;-8.7;-2.9;398.4;14.04;-5.11;0.86
1.5400400161743164;-9.4;-3.7;397.9;13.96;-4.82;0.68
1.5600810050964355;-6.9;-5.5;401.6;13.92;-4.35;0.54
1.5799832344055176;-6.7;-9.2;399.8;14.71;-4.25;0.13
1.5999906063079834;-9.0;-12.4;400.8;15.23;-4.66;-0.3
1.6200907230377197;-9.1;-14.8;400.8;15.76;-4.91;-0.68
1.6400508880615234;-9.7;-18.1;388.8;15.65;-4.83;-1.03
1.6600561141967773;-8.6;-19.4;373.9;15.09;-4.85;-1.12
1.6801989078521729;-11.3;-18.1;355.9;14.59;-4.89;-0.97
1.7001144886016846;-8.8;-6.7;362.8;16.12;-4.87;-0.64
1.7200367450714111;-7.3;-2.1;425.6;20.7;-5.76;-0.45
1.7404124736785889;4.9;16.3;659.8;26.85;-8.45;-0.48
1.7601425647735596;7.4;16.5;932.9;31.51;-12.91;-1.84
1.779970645904541;15.9;22.3;684.7;27.95;-5.68;-1.71
1.8001134395599365;37.9;13.0;627.8;25.69;-0.57;-2.38
1.8201508522033691;49.1;5.0;828.9;25.15;-0.14;-3.95
1.840033769607544;37.9;-3.6;771.5;19.77;-2.36;-5.93
