time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;2.3;-10.8;457.2;13.21;-7.11;-0.76
0.020024776458740234;2.6;-10.6;458.8;13.08;-7.14;-0.72
0.04001450538635254;3.0;-10.3;462.8;12.75;-7.23;-0.67
0.060022592544555664;3.5;-10.0;467.2;12.3;-7.38;-0.64
0.08002543449401855;3.4;-10.2;470.0;12.2;-7.49;-0.69
0.10006976127624512;3.5;-10.7;470.4;12.37;-7.5;-0.77
0.12007451057434082;3.1;-11.0;469.7;12.57;-7.48;-0.82
0.14002037048339844;3.2;-11.1;467.7;12.72;-7.39;-0.81
0.16016125679016113;3.1;-10.8;464.5;12.77;-7.33;-0.72
0.18004345893859863;3.1;-10.3;460.7;12.79;-7.19;-0.66
0.20005440711975098;3.0;-10.0;457.7;12.82;-7.13;-0.66
0.22014355659484863;2.8;-10.4;456.5;12.92;-7.11;-0.7
0.23998737335205078;2.8;-10.7;456.8;13.05;-7.12;-0.78
0.2600421905517578;3.0;-11.0;460.6;13.11;-7.21;-0.83
0.28015995025634766;3.2;-10.7;465.2;12.91;-7.34;-0.79
0.30000805854797363;3.7;-10.3;469.3;12.51;-7.44;-0.71
0.32000160217285156;4.0;-10.2;471.8;12.27;-7.47;-0.65
0.34006381034851074;4.1;-10.0;471.4;12.23;-7.49;-0.64
0.3601670265197754;3.8;-10.1;469.9;12.29;-7.49;-0.69
0.38022422790527344;3.6;-10.4;466.9;12.48;-7.46;-0.76
0.400285005569458;3.3;-10.8;463.7;12.77;-7.39;-0.83
0.420027494430542;3.0;-11.0;459.7;13.09;-7.27;-0.84
0.44004082679748535;3.1;-10.6;458.5;13.15;-7.18;-0.77
0.4601399898529053;3.2;-10.7;456.1;13.19;-7.07;-0.72
0.4800419807434082;3.2;-10.7;457.4;13.19;-7.09;-0.7
0.4999966621398926;3.3;-10.8;456.8;13.12;-7.12;-0.74
0.5200769901275635;3.0;-11.4;456.3;13.11;-7.18;-0.78
0.5400686264038086;3.4;-10.8;458.9;12.99;-7.25;-0.84
0.5600295066833496;2.9;-10.9;460.5;12.87;-7.36;-0.84
0.5801122188568115;3.7;-10.4;465.1;12.61;-7.47;-0.77
0.5999898910522461;3.9;-10.0;468.7;12.31;-7.56;-0.69
0.6202058792114258;3.8;-9.8;470.6;12.14;-7.62;-0.64
0.6401286125183105;4.0;-9.8;471.7;12.1;-7.6;-0.65
0.6599881649017334;4.0;-9.9;471.6;12.14;-7.55;-0.7
0.6800353527069092;3.5;-10.3;469.7;12.3;-7.43;-0.77
0.7000348567962646;3.2;-10.5;467.2;12.54;-7.34;-0.81
0.7200536727905273;2.9;-10.5;464.4;12.82;-7.27;-0.79
0.7400336265563965;2.7;-10.5;459.2;13.02;-7.19;-0.75
0.7600102424621582;2.7;-10.3;457.3;13.07;-7.11;-0.68
0.779991626739502;2.7;-10.3;456.5;13.08;-7.08;-0.67
0.8000366687774658;2.8;-10.4;456.9;13.04;-7.12;-0.69
0.8201615810394287;3.0;-10.6;459.8;12.81;-7.24;-0.71
0.8399720191955566;3.3;-11.2;463.7;12.53;-7.39;-0.75
0.8601267337799072;3.5;-10.8;467.7;12.26;-7.54;-0.73
0.8800268173217773;3.7;-10.9;469.9;12.15;-7.58;-0.71
0.9000253677368164;3.9;-11.0;469.6;12.14;-7.53;-0.71
0.9203484058380127;3.4;-10.6;468.3;12.18;-7.49;-0.67
0.939976692199707;3.5;-10.7;465.8;12.31;-7.42;-0.68
0.9601881504058838;3.2;-10.9;462.7;12.53;-7.33;-0.72
0.9800200462341309;2.7;-11.0;459.0;12.79;-7.21;-0.75
1.0003137588500977;2.7;-11.1;457.1;13.0;-7.1;-0.78
1.0201735496520996;2.6;-11.2;455.6;13.12;-7.02;-0.79
1.040022850036621;2.7;-11.1;455.2;13.16;-6.97;-0.75
1.059978723526001;2.6;-11.2;455.2;13.16;-6.96;-0.75
1.080185890197754;2.4;-10.9;455.6;13.18;-6.98;-0.74
1.0999743938446045;2.3;-10.7;455.3;13.33;-6.96;-0.75
1.120285987854004;2.1;-10.7;454.8;13.35;-7.01;-0.76
1.140190839767456;2.2;-10.4;455.5;13.2;-7.14;-0.72
1.1601521968841553;2.0;-10.3;457.9;12.94;-7.3;-0.67
1.1800119876861572;2.3;-9.9;460.8;12.71;-7.43;-0.64
1.199998140335083;2.5;-9.2;466.2;12.35;-7.62;-0.57
1.220029354095459;2.9;-9.2;472.3;12.01;-7.8;-0.59
1.2401323318481445;3.3;-9.6;478.4;11.77;-7.95;-0.64
1.2600302696228027;3.2;-9.1;481.7;11.57;-8.05;-0.64
1.280003547668457;3.2;-9.2;481.7;11.6;-7.92;-0.66
1.3000421524047852;2.8;-9.5;476.7;11.93;-7.65;-0.7
1.3199925422668457;1.7;-9.4;468.5;12.56;-7.37;-0.69
1.3400235176086426;1.6;-8.9;461.0;13.1;-7.05;-0.67
1.3600091934204102;1.7;-8.9;456.1;13.16;-6.91;-0.65
1.380138635635376;1.7;-9.1;455.9;13.08;-6.96;-0.67
1.3999948501586914;1.9;-9.2;457.7;12.82;-7.06;-0.68
1.4202070236206055;3.0;-9.8;463.9;12.19;-7.26;-0.68
1.4401390552520752;3.0;-10.3;470.2;12.12;-7.48;-0.76
