time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;10.9;-4.8;232.1;4.88;-2.86;-1.27
0.020024776458740234;11.0;-4.6;231.3;4.82;-2.88;-1.23
0.04001450538635254;10.9;-4.0;227.1;4.62;-2.83;-1.18
0.060022592544555664;11.6;-3.4;222.5;4.12;-2.78;-1.15
0.08002543449401855;11.5;-3.7;219.7;3.99;-2.71;-1.19
0.10006976127624512;11.3;-4.0;218.6;4.13;-2.68;-1.26
0.12007451057434082;11.4;-4.5;220.0;4.35;-2.65;-1.32
0.14002037048339844;10.9;-4.9;221.6;4.49;-2.68;-1.3
0.16016125679016113;11.1;-4.7;225.4;4.52;-2.76;-1.23
0.18004345893859863;11.3;-4.2;229.2;4.5;-2.84;-1.16
0.20005440711975098;11.3;-4.2;231.6;4.55;-2.9;-1.16
0.22014355659484863;11.2;-4.5;233.2;4.66;-2.92;-1.21
0.23998737335205078;11.4;-4.9;232.5;4.8;-2.87;-1.28
0.2600421905517578;11.1;-5.2;229.8;4.94;-2.83;-1.34
0.28015995025634766;11.0;-5.2;224.8;4.92;-2.78;-1.33
0.30000805854797363;11.2;-4.8;220.5;4.68;-2.72;-1.27
0.32000160217285156;11.4;-4.4;217.5;4.23;-2.7;-1.18
0.34006381034851074;11.7;-4.3;217.1;4.08;-2.7;-1.16
0.3601670265197754;11.7;-4.3;219.5;4.14;-2.73;-1.2
0.38022422790527344;11.6;-4.7;222.5;4.3;-2.77;-1.27
0.400285005569458;11.5;-5.3;225.4;4.57;-2.83;-1.33
0.420027494430542;11.4;-5.6;228.5;4.77;-2.83;-1.34
0.44004082679748535;11.2;-5.3;231.5;4.85;-2.84;-1.27
0.4601399898529053;11.3;-5.3;231.4;4.92;-2.87;-1.23
0.4800419807434082;11.2;-5.2;232.8;4.93;-2.91;-1.21
0.4999966621398926;11.2;-5.3;232.4;4.9;-2.93;-1.24
0.5200769901275635;11.4;-5.4;233.1;4.95;-2.93;-1.31
0.5400686264038086;10.7;-5.1;230.3;4.85;-2.91;-1.35
0.5600295066833496;11.8;-4.8;228.7;4.73;-2.86;-1.35
0.5801122188568115;11.2;-4.4;224.2;4.48;-2.87;-1.28
0.5999898910522461;11.4;-4.1;220.5;4.26;-2.85;-1.21
0.6202058792114258;11.5;-3.9;218.5;4.12;-2.83;-1.18
0.6401286125183105;11.7;-3.8;217.4;4.06;-2.77;-1.19
0.6599881649017334;11.7;-3.9;217.9;4.1;-2.75;-1.24
0.6800353527069092;11.7;-4.4;219.5;4.22;-2.77;-1.3
0.7000348567962646;11.4;-4.7;222.3;4.37;-2.82;-1.32
0.7200536727905273;11.1;-4.8;225.6;4.5;-2.68;-1.29
0.7400336265563965;11.3;-4.8;229.3;4.68;-2.81;-1.25
0.7600102424621582;11.4;-4.8;232.3;4.79;-2.88;-1.21
0.779991626739502;11.4;-4.9;233.2;4.84;-2.9;-1.2
0.8000366687774658;11.3;-4.8;232.3;4.83;-2.89;-1.22
0.8201615810394287;11.4;-4.7;230.2;4.79;-2.83;-1.26
0.8399720191955566;11.5;-4.5;225.3;4.67;-2.78;-1.31
0.8601267337799072;11.7;-4.6;222.4;4.46;-2.86;-1.28
0.8800268173217773;11.7;-4.6;218.6;4.16;-2.84;-1.23
0.9000253677368164;11.9;-4.6;218.5;4.12;-2.8;-1.21
0.9203484058380127;12.1;-4.4;220.8;4.15;-2.8;-1.18
0.939976692199707;11.9;-4.6;222.8;4.24;-2.83;-1.19
0.9601881504058838;11.8;-4.8;226.7;4.38;-2.87;-1.22
0.9800200462341309;11.7;-5.1;229.8;4.54;-2.88;-1.23
1.0003137588500977;11.8;-5.2;232.2;4.69;-2.87;-1.26
1.0201735496520996;11.7;-5.6;234.1;4.84;-2.83;-1.28
1.040022850036621;11.7;-5.4;234.2;4.89;-2.81;-1.25
1.059978723526001;11.4;-5.5;233.8;4.91;-2.79;-1.25
1.080185890197754;11.6;-5.5;234.0;4.96;-2.77;-1.26
1.0999743938446045;11.7;-5.6;235.0;5.07;-2.75;-1.28
1.120285987854004;11.4;-5.6;235.4;5.13;-2.79;-1.28
1.140190839767456;11.4;-5.2;234.2;5.09;-2.78;-1.27
1.1601521968841553;11.6;-4.8;232.8;4.89;-2.77;-1.23
1.1800119876861572;11.5;-4.3;229.3;4.6;-2.83;-1.18
1.199998140335083;11.9;-3.5;224.3;4.21;-2.95;-1.11
1.220029354095459;11.8;-3.4;217.2;3.88;-2.85;-1.13
1.2401323318481445;11.6;-3.3;211.0;3.66;-2.74;-1.17
1.2600302696228027;11.6;-2.9;207.9;3.49;-2.67;-1.18
1.280003547668457;11.6;-2.9;208.5;3.45;-2.65;-1.19
1.3000421524047852;10.9;-3.4;212.5;3.79;-2.44;-1.24
1.3199925422668457;10.3;-3.7;222.0;4.43;-2.61;-1.24
1.3400235176086426;10.4;-3.3;231.6;4.67;-2.72;-1.18
1.3600091934204102;9.9;-3.2;234.5;4.69;-2.86;-1.16
1.380138635635376;10.2;-3.2;236.0;4.7;-2.88;-1.18
1.3999948501586914;10.3;-3.1;233.0;4.66;-2.81;-1.22
1.4202070236206055;10.4;-3.0;227.4;4.51;-2.72;-1.24
1.4401390552520752;10.5;-3.5;220.8;4.27;-2.66;-1.27
1.4602773189544678;11.1;-3.9;217.6;4.15;-2.75;-1.26
1.4801018238067627;10.9;-4.0;217.3;4.14;-2.86;-1.21
1.4999871253967285;11.1;-3.6;220.6;4.08;-2.97;-1.15
1.5200204849243164;11.4;-3.4;225.2;4.08;-3.08;-1.12
1.5401277542114258;11.3;-3.2;229.4;4.15;-3.18;-1.13
1.5599641799926758;11.3;-3.5;232.6;4.3;-3.23;-1.17
1.5800955295562744;11.3;-4.1;234.2;4.6;-3.0;-1.26
1.59999418258667;10.0;-4.8;233.3;4.92;-3.01;-1.32
1.6199755668640137;10.2;-5.2;232.8;5.09;-2.87;-1.33
1.6399919986724854;10.1;-5.1;230.1;5.05;-2.87;-1.32
1.6599726676940918;10.3;-4.7;231.5;4.83;-2.99;-1.24
1.6802186965942383;10.0;-3.6;229.4;4.54;-3.01;-1.21
1.7000665664672852;11.0;-3.1;227.9;4.31;-2.94;-1.21
1.7200429439544678;10.7;-3.2;224.0;4.11;-2.9;-1.23
1.7402122020721436;10.5;-3.6;219.6;4.03;-2.84;-1.27
1.760037899017334;10.5;-4.1;217.4;4.14;-2.83;-1.31
1.7800354957580566;10.4;-4.4;217.5;4.26;-2.94;-1.28
1.8001618385314941;10.5;-4.4;220.1;4.32;-3.02;-1.22
1.8200223445892334;10.9;-4.2;223.1;4.34;-3.09;-1.18
1.8400063514709473;11.1;-4.0;228.1;4.33;-3.19;-1.15
1.8601391315460205;11.1;-3.9;231.8;4.38;-3.2;-1.18
1.8802077770233154;10.7;-4.2;233.5;4.58;-3.07;-1.24
1.9000048637390137;10.8;-4.9;234.6;4.86;-3.09;-1.32
1.9201703071594238;10.5;-5.3;233.3;5.02;-3.13;-1.33
1.9401860237121582;10.6;-5.7;231.0;5.07;-3.1;-1.3
1.9602434635162354;10.3;-5.4;229.8;4.96;-3.13;-1.25
1.9801862239837646;11.0;-5.0;229.5;4.72;-3.1;-1.2
2.000030517578125;10.4;-4.1;226.5;4.41;-3.08;-1.18
2.020190477371216;11.3;-3.7;225.1;4.2;-2.97;-1.21
2.0402159690856934;11.1;-3.5;221.8;4.08;-2.91;-1.26
2.060053825378418;10.9;-3.9;218.9;4.08;-2.81;-1.29
2.079988718032837;11.1;-4.2;218.4;4.19;-2.77;-1.29
2.1001484394073486;11.0;-4.8;219.2;4.33;-2.81;-1.26
2.12020206451416;11.0;-4.6;221.6;4.38;-2.88;-1.2
2.140106201171875;10.9;-4.1;225.8;4.35;-2.98;-1.16
2.160045623779297;11.0;-4.2;231.1;4.4;-3.07;-1.17
2.1801395416259766;11.0;-4.5;233.1;4.52;-3.11;-1.21
2.200138568878174;11.2;-4.9;235.3;4.73;-3.11;-1.28
2.2199909687042236;11.1;-5.3;234.0;4.91;-3.07;-1.33
2.240476608276367;10.8;-5.5;231.8;5.01;-3.08;-1.32
2.2600040435791016;10.6;-5.5;229.9;4.99;-3.09;-1.28
2.280144453048706;11.0;-5.2;227.7;4.77;-3.09;-1.21
2.299952507019043;11.0;-4.5;226.1;4.47;-3.09;-1.17
2.320166826248169;11.4;-3.9;222.7;4.19;-3.0;-1.18
2.340165615081787;11.5;-3.6;220.4;3.97;-2.93;-1.21
2.3600211143493652;11.2;-4.5;218.0;4.06;-2.88;-1.27
2.380192518234253;11.1;-4.7;220.1;4.21;-2.91;-1.31
2.399991273880005;11.2;-4.9;219.9;4.35;-2.88;-1.31
2.4201667308807373;11.1;-5.0;224.2;4.5;-2.82;-1.25
2.4400103092193604;11.2;-4.7;227.1;4.58;-2.89;-1.18
2.4601187705993652;11.2;-4.5;231.2;4.59;-2.97;-1.14
2.4800338745117188;11.3;-4.5;233.3;4.65;-3.01;-1.18
2.5000860691070557;11.1;-4.9;234.1;4.8;-3.01;-1.25
2.520299196243286;11.0;-5.3;232.8;4.93;-2.97;-1.33
2.5401952266693115;11.1;-5.3;229.8;4.96;-2.97;-1.34
2.560119390487671;11.1;-4.7;226.8;4.85;-3.13;-1.28
2.580265998840332;11.4;-4.4;222.5;4.7;-3.12;-1.22
2.600159168243408;11.4;-4.4;219.5;4.35;-3.17;-1.17
2.620138168334961;11.7;-4.0;219.2;4.04;-3.13;-1.15
2.640084981918335;11.9;-4.1;219.7;4.06;-3.08;-1.22
2.660076141357422;11.6;-4.9;222.2;4.28;-3.07;-1.31
2.680036783218384;11.5;-5.3;224.4;4.51;-3.06;-1.34
2.7001917362213135;11.4;-5.5;227.6;4.71;-3.05;-1.32
2.720149040222168;11.1;-5.4;230.1;4.82;-3.02;-1.24
2.7401318550109863;11.1;-5.2;231.9;4.88;-2.91;-1.18
2.7600932121276855;11.0;-5.0;233.1;4.87;-2.91;-1.18
2.7800819873809814;11.1;-5.2;231.7;4.88;-2.83;-1.22
2.800062417984009;10.9;-5.0;230.8;4.83;-2.79;-1.27
2.820000410079956;10.8;-4.9;226.5;4.78;-2.75;-1.36
2.8401176929473877;11.1;-4.7;221.6;4.52;-2.85;-1.34
2.8600144386291504;12.0;-5.0;216.8;4.24;-2.66;-1.33
2.8801658153533936;12.4;-5.3;217.6;4.21;-2.78;-1.26
2.9001433849334717;12.4;-4.9;219.3;4.24;-2.88;-1.16
2.9201111793518066;12.3;-5.3;223.6;4.37;-3.05;-1.12
2.940138101577759;12.1;-5.4;228.0;4.57;-3.1;-1.17
2.960120677947998;12.1;-5.4;232.9;4.74;-3.16;-1.21
2.9800965785980225;12.2;-5.6;235.1;4.94;-3.07;-1.29
3.0001583099365234;12.1;-6.0;235.8;5.08;-3.01;-1.34
3.0199952125549316;11.5;-6.0;236.4;5.3;-3.06;-1.34
3.0400400161743164;11.8;-6.1;237.9;5.48;-3.09;-1.29
3.060063600540161;11.5;-6.1;237.3;5.39;-3.09;-1.22
3.080167293548584;11.6;-5.4;235.1;5.14;-3.02;-1.16
3.1000919342041016;11.8;-4.8;232.2;4.78;-2.95;-1.17
3.1201608180999756;12.0;-4.2;229.0;4.5;-2.87;-1.22
3.1403234004974365;11.8;-3.5;223.9;4.18;-2.78;-1.21
3.1600215435028076;11.6;-3.5;216.9;3.9;-2.66;-1.23
3.180119037628174;11.9;-3.3;211.2;3.71;-2.65;-1.22
3.200002431869507;11.7;-3.2;208.2;3.56;-2.69;-1.15
3.220062255859375;11.7;-3.5;209.4;3.62;-2.69;-1.13
3.2400224208831787;11.2;-4.1;217.0;4.11;-2.83;-1.18
3.2601940631866455;11.3;-4.3;225.8;4.49;-2.99;-1.19
3.2800209522247314;11.0;-4.1;232.2;4.65;-3.1;-1.2
3.299978256225586;11.1;-4.0;234.9;4.69;-3.11;-1.22
3.3200490474700928;10.9;-3.9;235.0;4.74;-3.04;-1.25
3.340034008026123;11.0;-3.8;232.1;4.78;-2.79;-1.23
3.360182523727417;10.7;-3.8;226.6;4.68;-2.72;-1.19
3.380237102508545;10.6;-3.8;220.4;4.35;-2.69;-1.18
3.4000377655029297;10.6;-3.8;216.2;4.16;-2.66;-1.18
3.420189619064331;11.0;-3.4;218.2;4.05;-2.69;-1.17
3.4400887489318848;10.4;-2.2;213.2;3.44;-2.44;-1.11
3.4600579738616943;12.3;0.9;192.6;1.67;-1.28;-1.19
3.480057716369629;12.0;2.8;158.0;-0.27;-0.36;-1.52
3.5001749992370605;11.5;2.6;125.4;-0.98;0.22;-1.81
3.5200352668762207;11.2;2.6;107.0;-1.51;0.42;-1.86
3.540046453475952;12.1;3.2;92.9;-1.94;0.62;-1.74
3.5602545738220215;11.0;3.2;77.3;-1.84;0.88;-1.45
3.5801680088043213;11.4;4.1;75.7;-2.32;0.92;-1.12
3.600189685821533;10.6;5.2;73.2;-2.68;0.89;-0.77
3.6200289726257324;9.0;7.7;71.0;-3.31;0.74;-0.46
3.640181541442871;9.7;8.1;77.5;-2.97;0.91;-0.37
3.6600403785705566;7.2;9.0;75.4;-2.63;1.0;-0.53
3.680032968521118;8.2;8.7;77.5;-1.82;1.34;-0.93
3.700218915939331;10.9;-3.5;97.5;-5.58;0.75;-0.85
3.7200536727905273;12.9;-16.8;185.0;-11.21;-0.64;-0.61
3.7401890754699707;27.5;-29.8;356.1;-18.61;-1.58;0.42
3.760084629058838;43.3;-32.8;595.9;-26.36;-2.19;1.58
3.7801523208618164;62.3;-55.1;717.7;-21.66;2.22;1.29
3.800025463104248;67.9;-45.8;728.2;-14.87;4.06;3.31
3.819985866546631;61.8;-41.1;652.3;-10.6;3.76;5.1
3.8400352001190186;61.8;-41.9;693.2;-5.67;1.21;4.83
3.8601624965667725;40.0;-53.2;753.2;0.54;-6.32;3.11
3.880148410797119;18.9;-57.0;709.4;4.9;-12.47;3.01
3.9000394344329834;2.5;-49.4;700.2;6.2;-16.68;3.11
3.9200196266174316;-4.7;-43.1;721.3;7.73;-19.28;1.41
3.940406322479248;-0.4;-37.5;706.5;9.59;-16.36;-0.22
3.9600353240966797;10.4;-29.7;689.0;11.23;-10.94;-1.56
3.9800355434417725;24.9;-25.1;714.1;13.31;-5.37;-3.87
4.00014328956604;38.7;-27.2;701.8;16.2;-0.83;-5.94
4.020044803619385;48.4;-26.3;684.6;18.96;1.82;-6.21
4.040178537368774;46.0;-34.3;703.8;22.47;-1.0;-6.0
4.060041904449463;35.6;-41.4;719.2;24.78;-7.09;-5.0
4.080169439315796;27.1;-48.3;702.8;25.76;-11.15;-4.34
4.100160598754883;23.3;-51.8;711.8;25.76;-14.63;-3.35
4.119978904724121;19.7;-52.0;730.1;24.91;-18.73;-1.99
4.140302896499634;19.8;-46.5;721.1;22.85;-19.9;-1.11
4.160030364990234;29.6;-44.1;725.4;21.33;-18.31;-1.25
4.1799962520599365;41.6;-40.9;716.6;18.49;-16.28;-2.13
4.199971675872803;56.5;-33.7;697.5;14.04;-14.57;-2.75
4.2200517654418945;65.8;-28.3;690.9;10.97;-14.14;-3.37
4.240113735198975;61.2;-23.9;715.3;9.23;-18.75;-3.01
4.260038375854492;53.4;-27.8;706.6;9.19;-24.06;-2.89
4.280132055282593;46.1;-41.7;700.6;9.76;-26.0;-4.41
4.300133228302002;40.5;-50.8;713.7;10.15;-28.05;-5.44
4.3200178146362305;35.7;-56.6;710.7;10.13;-30.62;-6.03
4.34017014503479;40.7;-61.6;721.3;10.28;-29.43;-6.47
4.359973192214966;44.9;-60.7;743.3;9.49;-28.29;-6.69
4.380162239074707;69.6;-65.3;712.5;8.97;-23.8;-7.14
4.400025367736816;79.2;-61.6;725.8;7.44;-22.37;-6.29
4.420175313949585;98.1;-54.2;744.9;4.89;-21.45;-4.42
4.440018892288208;105.2;-50.9;713.8;2.18;-20.15;-2.23
4.460021734237671;105.7;-45.1;729.5;0.22;-22.77;0.13
4.4800169467926025;112.9;-33.2;716.2;5.89;-20.48;1.33
4.500221014022827;103.5;-27.5;713.4;19.56;-20.42;0.86
4.520175457000732;82.5;-26.7;472.0;25.35;-10.75;-0.9
4.540034532546997;116.1;-34.1;420.8;24.74;-5.84;-3.81
4.559998273849487;128.0;-48.8;443.4;25.0;-3.34;-3.87
4.580127000808716;60.9;-45.5;309.8;18.93;-9.13;-2.24
4.60001015663147;56.8;-36.9;271.7;15.84;-10.98;-1.21
4.620325565338135;137.1;-59.7;448.7;21.97;-3.77;-5.71
4.6402428150177;135.1;-84.7;486.6;23.68;-3.19;-5.19
4.660331726074219;3.9;-46.4;158.8;9.58;-11.84;-1.67
4.680025577545166;-15.0;-35.5;32.9;2.73;-6.24;-1.44
4.700220823287964;175.4;-88.5;448.5;12.79;6.12;-6.95
4.720021486282349;136.6;-90.0;348.9;12.64;5.19;-6.76
4.740201234817505;-5.9;-32.9;132.0;-0.33;-9.5;-1.03
4.760024785995483;8.6;-16.1;123.5;-5.28;-7.61;0.21
4.780030250549316;92.5;-32.3;145.6;-6.29;-8.43;0.64
4.800165176391602;137.1;-67.4;320.2;-3.66;-23.36;-3.25
4.820185899734497;3.9;-31.9;73.8;-0.47;-11.41;-1.59
4.839986562728882;-15.6;-53.2;-2.8;-3.39;2.21;-1.65
4.860129356384277;4.1;-10.4;-52.3;-0.62;-0.64;-0.62
4.880016803741455;-2.7;-12.3;-44.2;-0.58;-0.79;-0.78
4.900042772293091;-3.7;-9.4;-43.8;-0.65;-0.88;-0.76
4.92014741897583;0.5;-11.6;-43.6;-0.59;-0.92;-0.84
4.940189838409424;-4.2;-12.0;-41.4;-0.59;-0.98;-0.89
4.9601569175720215;-0.1;-11.2;-41.2;-0.55;-1.04;-0.9
4.980059623718262;-4.9;-12.2;-43.6;-0.54;-0.83;-0.77
5.00019097328186;0.8;-11.6;-42.8;-0.63;-0.9;-0.82
5.020034313201904;-23.4;-32.3;-10.6;-2.16;1.83;-2.47
5.040116786956787;-1.2;-10.7;-46.6;-0.47;-0.62;-0.84
5.0599730014801025;7.5;-16.7;-45.0;-0.46;-0.71;-0.74
5.079992771148682;19.5;-17.9;-49.2;-0.5;-0.59;-0.94
5.100156784057617;26.9;-14.1;-48.3;-0.47;-0.58;-0.99
5.120029926300049;13.8;-15.2;-43.1;-0.43;-0.75;-1.0
5.1399805545806885;8.7;-12.6;-42.2;-0.53;-0.71;-0.78
5.160035848617554;3.3;-5.3;-48.7;-0.57;-0.58;-0.7
5.1801598072052;-7.3;-6.9;-40.7;-0.55;-0.67;-0.71
5.200120210647583;4.8;-9.6;-44.3;-0.53;-0.79;-0.75
5.220086574554443;5.0;-13.2;-44.1;-0.5;-0.81;-0.95
5.239999294281006;9.4;-15.0;-45.3;-0.47;-0.7;-0.83
5.260128021240234;15.7;-19.7;-45.0;-0.35;-0.56;-1.01
5.280318975448608;20.9;-20.7;-44.9;-0.29;-0.44;-1.09
5.299998998641968;17.5;-20.8;-44.5;-0.14;-0.4;-1.22
5.320066928863525;17.0;-20.7;-43.9;-0.2;-0.55;-1.08
5.340302228927612;16.4;-17.6;-47.1;-0.2;-0.53;-1.05
5.36016845703125;2.9;-17.9;-51.3;-0.31;-0.08;-0.83
5.379993438720703;10.2;-18.0;-49.2;-0.39;-0.49;-1.02
5.400178670883179;10.3;-14.5;-50.4;-0.41;-0.46;-0.99
5.419978857040405;17.8;-12.9;-49.5;-0.4;-0.56;-0.99
5.439996004104614;21.1;-12.8;-47.4;-0.4;-0.51;-0.97
5.4600303173065186;33.0;-13.9;-44.7;-0.45;-0.79;-1.08
5.480014801025391;25.2;-11.2;-44.7;-0.4;-0.34;-0.75
5.5000340938568115;21.9;-16.3;-48.1;-0.43;-0.37;-1.06
5.520201683044434;21.6;-18.0;-50.3;-0.4;-0.54;-1.01
5.540048122406006;2.0;-17.8;-56.3;-0.48;0.15;-0.67
5.560152053833008;4.9;-17.6;-58.4;-0.44;-0.14;-0.85
5.580018758773804;6.4;-16.1;-55.0;-0.53;-0.35;-0.89
