time;base_link_tx;base_link_ty;base_link_tz;base_link_rz;base_link_ry;base_link_rx;leg_left_1_joint;leg_left_2_joint;leg_left_3_joint;leg_left_4_joint;leg_left_5_joint;leg_left_6_joint;leg_right_1_joint;leg_right_2_joint;leg_right_3_joint;leg_right_4_joint;leg_right_5_joint;leg_right_6_joint;torso_1_joint;torso_2_joint;arm_left_1_joint;arm_left_2_joint;arm_left_3_joint;arm_left_4_joint;arm_left_5_joint;arm_left_6_joint;arm_left_7_joint;hand_left_index_abd_joint;hand_left_index_virtual_1_joint;hand_left_index_flex_1_joint;hand_left_index_virtual_2_joint;hand_left_index_flex_2_joint;hand_left_index_virtual_3_joint;hand_left_index_flex_3_joint;hand_left_index_joint;hand_left_little_abd_joint;hand_left_little_virtual_1_joint;hand_left_little_flex_1_joint;hand_left_little_virtual_2_joint;hand_left_little_flex_2_joint;hand_left_little_virtual_3_joint;hand_left_little_flex_3_joint;hand_left_middle_abd_joint;hand_left_middle_virtual_1_joint;hand_left_middle_flex_1_joint;hand_left_middle_virtual_2_joint;hand_left_middle_flex_2_joint;hand_left_middle_virtual_3_joint;hand_left_middle_flex_3_joint;hand_left_mrl_joint;hand_left_ring_abd_joint;hand_left_ring_virtual_1_joint;hand_left_ring_flex_1_joint;hand_left_ring_virtual_2_joint;hand_left_ring_flex_2_joint;hand_left_ring_virtual_3_joint;hand_left_ring_flex_3_joint;hand_left_thumb_abd_joint;hand_left_thumb_virtual_1_joint;hand_left_thumb_flex_1_joint;hand_left_thumb_virtual_2_joint;hand_left_thumb_flex_2_joint;hand_left_thumb_joint;arm_right_1_joint;arm_right_2_joint;arm_right_3_joint;arm_right_4_joint;arm_right_5_joint;arm_right_6_joint;arm_right_7_joint;hand_right_index_abd_joint;hand_right_index_virtual_1_joint;hand_right_index_flex_1_joint;hand_right_index_virtual_2_joint;hand_right_index_flex_2_joint;hand_right_index_virtual_3_joint;hand_right_index_flex_3_joint;hand_right_index_joint;hand_right_little_abd_joint;hand_right_little_virtual_1_joint;hand_right_little_flex_1_joint;hand_right_little_virtual_2_joint;hand_right_little_flex_2_joint;hand_right_little_virtual_3_joint;hand_right_little_flex_3_joint;hand_right_middle_abd_joint;hand_right_middle_virtual_1_joint;hand_right_middle_flex_1_joint;hand_right_middle_virtual_2_joint;hand_right_middle_flex_2_joint;hand_right_middle_virtual_3_joint;hand_right_middle_flex_3_joint;hand_right_mrl_joint;hand_right_ring_abd_joint;hand_right_ring_virtual_1_joint;hand_right_ring_flex_1_joint;hand_right_ring_virtual_2_joint;hand_right_ring_flex_2_joint;hand_right_ring_virtual_3_joint;hand_right_ring_flex_3_joint;hand_right_thumb_abd_joint;hand_right_thumb_virtual_1_joint;hand_right_thumb_flex_1_joint;hand_right_thumb_virtual_2_joint;hand_right_thumb_flex_2_joint;hand_right_thumb_joint;head_1_joint;head_2_joint
0.0;0.004956316970547143;-0.002719357032468005;-0.00037602697195160786;0.00021534230944070246;0.0059306850358515515;0.004052057097752864;2.220446049250313e-16;-0.0001930596231503984;0.00046035938649136883;5.355940726756972e-05;-0.0004742268549566377;0.0002998881937796802;2.220446049250313e-16;-0.000386079268110496;0.00058848191632372;1.6303624750376388e-05;-0.0006417592152843027;-4.304635022067934e-05;0.0001981886444311381;-0.00019818865427756495;5.8483336466248276e-08;1.6601765538982896e-08;0.0004879108284478353;-0.0002154058697188286;-2.807865031272548e-05;9.601616997309128e-06;9.601616997087082e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;-4.697859371032551e-09;3.578797487454837e-05;-2.8769506355475512e-05;-4.650394725871273e-13;3.1241741352025052e-06;-6.637129431803787e-06;-6.637129431581743e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;2.220446049250313e-16;-1.2400041907678426e-05
0.020024776458740234;0.004904040273796539;0.00019336545695058938;-0.00034430899879467347;0.0006244827054443197;0.005836184610355066;0.0031603534790027865;2.220446049250313e-16;-0.00034382263085354207;0.00037496559754338543;4.362447196573095e-05;-0.0003862607372800248;0.0002442608081347606;2.220446049250313e-16;-0.0008532598203142014;0.0004793221988576469;1.3279404256836254e-05;-0.0005247848024961468;6.239453713321967e-05;0.00016142588956818968;-0.0001614258975881659;4.763504307261213e-08;1.3522241792536183e-08;0.0003974064192134396;-0.00017544942717267158;-0.00011626584796366094;-3.8877228841755686e-05;-3.887722884197773e-05;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;-3.826435819327081e-09;2.914952921016261e-05;-2.343294273594952e-05;-3.787775569189187e-13;2.544659359210784e-06;-5.405983404283726e-06;-5.405983404061682e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;2.220446049250313e-16;0.015699749252298556
0.04001450538635254;0.0040446558838515;0.0017462130745742321;-0.00027965399870311103;0.0021730388746971255;0.003683374964637831;0.002289863589391594;2.220446049250313e-16;-0.0016956665530690792;0.000305411822734072;3.553240506903764e-05;-0.0003146117846441882;0.0006716893225970098;2.220446049250313e-16;-0.0013208963094955887;0.00039041092673329617;1.0816157763469736e-05;-0.0004274405015381271;0.0011359238470503364;0.00013148239596510027;-0.00013148240249742098;3.8799040301661766e-08;1.1013950454031923e-08;0.00032369001223946656;-0.00014290465499106078;9.591461349680116e-05;7.4593654698534375e-06;7.459365469631394e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;-3.116655890065778e-09;2.3742473726235005e-05;-1.908627831432298e-05;-3.0851668747018993e-13;2.0726409521981788e-06;-4.403207270205966e-06;-4.4032072699839216e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;2.220446049250313e-16;-0.0006632095280725513
0.060022592544555664;-7.260921333229753e-05;0.0008133812964299381;-9.539763016164216e-05;0.004550903860952316;-0.0008803757220645081;0.0012201319526050636;2.220446049250313e-16;-0.0022396847691059157;0.0007426135489297238;2.894136600626283e-05;-0.00025625326491634517;0.0021395825282543414;2.220446049250313e-16;-0.001786316150082525;0.00031799213989256174;8.809828099332121e-06;-0.00048521548333811464;0.0022497928125139407;0.00010709323327854894;-0.00010709323859916502;3.1602060819705395e-08;8.97093148199934e-09;0.000263647538031622;-0.00011639673464431267;-1.4886559343118365e-05;-4.0429105955048245e-05;-4.042910595527028e-05;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;-2.5385357015578885e-09;1.9338393240479198e-05;-1.554589297625553e-05;-2.5128877017376633e-13;4.2427721347738885e-06;-7.299701584164305e-06;-7.299701583942261e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;2.220446049250313e-16;-0.0005401883056746434
0.08002543449401855;-0.0015007525787136267;0.0005975155949247135;1.238278165516249e-05;0.008611904166985162;-0.0019070120340151098;0.00034169930160143913;2.220446049250313e-16;-0.002259714510561553;0.0003980379586368583;2.357292349563861e-05;-0.00032351527193666483;0.0023596329115660297;2.220446049250313e-16;-0.0021620997290194514;0.00025900658539336583;-0.00011696859538971936;-0.00039521104377566513;0.0022701273144030308;8.722810783808609e-05;-8.722811217176115e-05;2.5740076050530166e-08;7.306879760410222e-09;0.00021474256752386875;-9.480586784738418e-05;-1.21251956259658e-05;6.022568700091382e-06;6.022568699869338e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;-2.0676531947670344e-09;1.5751242159328054e-05;-1.2662226990991228e-05;-2.0467627386134624e-13;3.4557644210991723e-06;-5.9456525634573195e-06;-5.945652563235276e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;2.220446049250313e-16;-0.0004399867511489073
0.10006976127624512;0.0022526784296602598;0.0007847186641929405;2.157130467139723e-06;0.004868428151275981;0.0018792371640934946;-0.0007068957934369124;2.220446049250313e-16;-0.0019311568900407879;0.0003242044050469625;1.920029351796949e-05;-0.00026350521096286304;0.0020960479359716263;2.220446049250313e-16;-0.001764305333883921;0.0002041520106419608;-0.0001052926387180867;-0.00032190186522430283;0.002015461881532462;7.10478390097951e-05;-7.10478425396005e-05;2.0965452818632132e-08;5.951499232852629e-09;0.0001749091633892381;-7.721997189836845e-05;-9.876047619821806e-06;-4.007257181570627e-05;-4.0072571815928306e-05;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;-1.6841164499702166e-09;1.2829485184036192e-05;-1.0313463023081047e-05;-1.6671010428677809e-13;2.8147417195129074e-06;-4.842771173285102e-06;-4.842771173063057e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;2.220446049250313e-16;-0.0003583719587279796
0.12007451057434082;-0.0009922874491390399;0.002056410046303636;0.0001800815739692041;0.0009432043772574731;-0.0016482245086645864;-0.0024455511092776883;2.220446049250313e-16;-0.0015729393566687845;0.000512199460217556;1.5638759072220636e-05;-0.00034808035708177606;0.0017072441441484893;2.220446049250313e-16;-0.0015345650453489062;0.0003755674841987277;-8.576151231487357e-05;-0.0002621910811118522;0.0016416062991449498;5.7868908922471896e-05;-5.7868911797520484e-05;1.707649235485598e-08;4.847533322028671e-09;0.00014246460676280558;-6.289614973604544e-05;-9.403128451354224e-05;6.776077842400302e-06;6.776077842178257e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;-1.3717233742285533e-09;1.0449695866679877e-05;-8.400380091443407e-06;-1.3578642187973253e-13;2.292624722679009e-06;-3.944467387981142e-06;-3.944467387759096e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;2.220446049250313e-16;-0.00029189620020868143
0.14002037048339844;-0.004343750717805683;-2.0216796076999444e-05;9.122334532207788e-05;0.0010072211779226965;-0.005169566517451707;4.2829375403619085e-05;2.220446049250313e-16;-0.001281168936877704;0.0004044331542858578;1.2737867006567907e-05;-0.00044891432346343797;0.0013905610256848453;2.220446049250313e-16;-0.0012499128204682176;0.00030590206317663985;-6.985328778991647e-05;-0.0002135562742598605;0.0013370985906929307;4.713458799803412e-05;-4.713459033977915e-05;1.3908909751107412e-08;3.9483461878756154e-09;0.00011603831261209738;-5.122930706094485e-05;9.279320682013059e-05;-4.10142301761728e-05;-4.101423017639484e-05;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;-1.1172772615802451e-09;8.511342594009926e-06;-6.842162086856225e-06;-1.1059888928617886e-13;1.8673571655265689e-06;-3.2127933404524083e-06;-3.2127933402303637e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;2.220446049250313e-16;-0.00023775127942122227
0.16016125679016113;-0.005138919650573892;-0.004350288348543119;-0.00021352170087141076;-0.0032745272862323826;-0.0058457423220028;0.004942214911131615;2.220446049250313e-16;-0.001043520106392745;0.00032941333187304535;1.037507228851835e-05;-0.000490642427626516;0.0011326206464267164;2.220446049250313e-16;-0.001018061804226491;0.00048474822756333516;-5.6895939487935645e-05;-0.00031411524720602075;0.0010890751589855835;3.8391416515573766e-05;-3.8391418422939735e-05;1.1328893922962932e-08;3.215952647188362e-09;9.451393086200714e-05;-4.172659078430871e-05;-1.3158381771445654e-05;6.0293592426136165e-06;6.029359242391571e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;-9.100293125399944e-10;6.932541738712296e-06;-5.572983783257437e-06;-9.008348656665073e-14;1.5209740823036752e-06;-2.6168402557774573e-06;-2.616840255555413e-06;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;2.220446049250313e-16;-0.00019364990303408192
0.18004345893859863;-0.005528981716795722;-0.0006591802257807089;0.00011034279416222148;0.0004815622793200181;-0.007165964875767372;0.00020504160785839165;2.220446049250313e-16;-0.0007669321757336696;0.00026830921764391965;8.450561223199999e-06;-0.0003996313238169699;0.0009225265953936008;2.220446049250313e-16;-0.0008292177024287532;0.00036822387416989737;-4.634209831254538e-05;-0.00041703163390030014;0.0006246430460621819;3.127004869828806e-05;-3.1270050251849554e-05;9.227454905840324e-09;2.619413530838965e-09;7.698218739917268e-05;-3.398656898501184e-05;-1.071758419272856e-05;-4.043578581021168e-05;-4.043578581043372e-05;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;-7.412245627470288e-10;5.646598574567031e-06;-4.5392301226118275e-06;-7.337356283032804e-14;1.2388428961243578e-06;4.321530385323339e-05;4.321530385345544e-05;4.452776554047213e-16;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.1581067447880004e-15;2.220446049250313e-16;-4.770832022196858e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;2.220446049250313e-16;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;3.2689900169512142e-15;2.220446049250313e-16;-9.541664044373216e-16;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.003943793495482e-15;3.392591660227096e-16;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;1.3622905080337484e-15;2.220446049250313e-16;2.220446049250313e-16;-0.00015772905633315364
