time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;16.6;-4.5;159.5;0.74;1.68;0.06
0.020023822784423828;16.7;-4.4;159.7;0.74;1.69;0.07
0.03999757766723633;16.9;-4.4;160.4;0.72;1.67;0.07
0.06008291244506836;16.9;-4.4;160.5;0.71;1.65;0.1
0.07996225357055664;16.8;-4.5;160.9;0.73;1.63;0.11
0.09998369216918945;16.7;-4.5;161.2;0.76;1.66;0.1
0.12009310722351074;16.7;-4.4;161.4;0.78;1.69;0.09
0.13994121551513672;16.6;-4.5;161.8;0.83;1.75;0.07
0.1600174903869629;16.6;-4.5;161.8;0.83;1.8;0.06
0.18009495735168457;16.0;-4.4;161.2;0.78;1.95;0.08
0.20020008087158203;16.2;-4.4;161.6;0.73;2.09;0.1
0.22006607055664062;16.1;-4.2;161.2;0.7;2.12;0.12
0.23999476432800293;16.1;-4.2;161.1;0.67;2.14;0.13
0.2599782943725586;16.1;-4.2;160.4;0.66;2.13;0.12
0.27998900413513184;16.0;-4.3;159.8;0.66;2.11;0.1
0.3000779151916504;16.1;-4.3;159.7;0.66;2.07;0.09
0.3200094699859619;16.1;-4.3;159.1;0.65;2.04;0.08
0.34011316299438477;16.3;-4.2;159.5;0.63;1.99;0.09
0.3601419925689697;16.6;-4.3;159.7;0.63;1.85;0.1
0.38022541999816895;16.8;-4.3;159.8;0.66;1.7;0.1
0.4001286029815674;16.8;-4.3;160.4;0.69;1.65;0.09
0.4199795722961426;16.7;-4.4;160.6;0.75;1.6;0.08
0.4399893283843994;16.9;-4.4;161.2;0.81;1.56;0.06
0.4602808952331543;16.9;-4.5;161.3;0.85;1.54;0.05
0.48000049591064453;16.9;-4.6;162.1;0.88;1.53;0.06
0.4999825954437256;16.8;-4.6;162.1;0.91;1.55;0.06
0.5201539993286133;16.8;-4.4;163.3;0.89;1.55;0.08
0.5400316715240479;16.7;-4.5;162.6;0.87;1.61;0.08
0.5600104331970215;16.7;-4.5;163.1;0.85;1.65;0.07
0.5801293849945068;16.5;-4.4;161.9;0.83;1.74;0.06
0.6002945899963379;16.1;-4.3;161.4;0.79;1.95;0.07
0.6200592517852783;15.9;-4.4;160.0;0.77;1.96;0.06
0.6401491165161133;15.9;-4.3;159.5;0.72;1.97;0.08
0.660015344619751;16.0;-4.2;159.1;0.67;1.99;0.09
0.6800501346588135;16.1;-4.2;159.3;0.62;2.02;0.1
0.7001807689666748;15.9;-4.1;159.7;0.6;2.0;0.09
0.7202811241149902;15.9;-4.2;159.4;0.61;2.01;0.08
0.7401354312896729;15.9;-4.2;159.4;0.64;1.99;0.07
0.760033369064331;15.9;-4.2;159.4;0.69;1.99;0.06
0.780062198638916;16.1;-4.3;159.9;0.72;1.98;0.07
0.800037145614624;16.2;-4.5;161.0;0.74;1.95;0.1
0.8201406002044678;16.5;-4.4;161.1;0.74;1.9;0.11
0.8400204181671143;16.5;-4.4;161.9;0.77;1.7;0.11
0.8603169918060303;16.9;-4.4;162.0;0.78;1.7;0.09
0.880122184753418;16.9;-4.5;162.4;0.8;1.67;0.07
0.9001672267913818;17.0;-4.5;162.1;0.83;1.63;0.05
0.9200375080108643;16.9;-4.5;161.2;0.84;1.58;0.06
0.9400162696838379;17.0;-4.5;161.3;0.83;1.57;0.08
0.9600651264190674;17.0;-4.4;161.1;0.79;1.58;0.1
0.9800307750701904;17.0;-4.4;160.9;0.76;1.61;0.11
1.000011682510376;16.9;-4.4;160.9;0.73;1.64;0.1
1.020087718963623;16.9;-4.3;161.1;0.72;1.68;0.09
1.0401310920715332;16.7;-4.3;160.9;0.73;1.73;0.07
1.0600039958953857;16.4;-4.4;160.4;0.74;1.84;0.07
1.0799474716186523;16.1;-4.5;160.2;0.73;2.07;0.09
1.1000611782073975;16.1;-4.3;160.3;0.73;2.08;0.11
1.1201040744781494;16.0;-4.3;160.8;0.73;2.08;0.13
1.1400790214538574;15.9;-4.3;160.8;0.73;2.05;0.12
1.1601693630218506;16.0;-4.3;161.4;0.75;2.05;0.1
1.1802270412445068;16.0;-4.2;161.5;0.78;2.06;0.07
1.2000937461853027;15.9;-4.3;161.4;0.81;2.01;0.05
1.2202129364013672;16.1;-4.3;161.8;0.84;1.98;0.04
1.2402892112731934;16.0;-4.3;161.4;0.84;1.93;0.07
1.260124921798706;16.3;-4.4;161.4;0.83;1.87;0.09
1.2800371646881104;16.3;-4.5;161.0;0.81;1.81;0.1
1.3000648021697998;16.6;-4.4;161.2;0.79;1.72;0.09
1.3200201988220215;16.7;-4.4;161.2;0.78;1.62;0.07
1.3400523662567139;16.7;-4.4;160.7;0.78;1.6;0.04
