time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;-9.3;-1.0;510.0;10.16;-14.74;0.83
0.02024054527282715;-10.4;2.6;490.1;9.96;-13.95;1.19
0.040044546127319336;-11.3;6.2;470.2;9.1;-13.4;1.42
0.06006288528442383;-11.7;8.5;453.9;8.37;-12.98;1.42
0.08027815818786621;-12.9;7.4;455.3;7.32;-13.6;1.24
0.1000676155090332;-9.7;5.9;480.2;5.9;-14.58;0.95
0.12005472183227539;-9.6;2.7;506.0;6.12;-15.59;0.66
0.1399850845336914;-10.1;-0.3;530.4;7.49;-16.31;0.48
0.16007614135742188;-9.1;-3.1;524.4;9.09;-15.53;0.47
0.18004775047302246;-9.0;-1.4;512.3;10.01;-14.73;0.77
0.20029234886169434;-9.4;2.4;490.3;9.99;-13.82;1.22
0.21999335289001465;-10.4;6.3;469.6;9.11;-13.27;1.49
0.2402174472808838;-11.9;9.0;453.3;8.43;-12.97;1.5
0.25998854637145996;-13.5;8.2;454.4;7.26;-13.6;1.32
0.28000879287719727;-9.4;5.4;477.8;6.0;-14.43;0.95
0.3000028133392334;-9.9;1.8;503.1;6.35;-15.54;0.51
0.32004356384277344;-9.9;-0.6;527.3;7.52;-16.27;0.39
0.34000468254089355;-10.3;-2.9;520.5;9.11;-15.59;0.39
0.3600883483886719;-8.6;-2.7;511.6;10.04;-14.69;0.72
0.38004040718078613;-9.3;1.5;492.1;9.93;-13.83;1.18
0.4000730514526367;-11.1;6.5;469.5;8.99;-13.28;1.52
0.42000293731689453;-12.4;9.5;455.5;8.31;-13.06;1.59
0.44017553329467773;-12.0;10.3;454.8;7.37;-13.38;1.45
0.46005773544311523;-13.3;7.6;466.9;6.2;-14.24;1.03
0.4800877571105957;-10.4;2.7;500.3;6.32;-15.22;0.55
0.49997806549072266;-9.3;-1.3;527.4;7.32;-16.1;0.4
0.5204384326934814;-9.0;-2.3;524.8;8.8;-15.56;0.4
0.5400300025939941;-10.7;-0.7;515.2;9.51;-15.06;0.75
0.5599665641784668;-9.6;2.4;496.1;9.46;-14.21;1.25
0.5800580978393555;-9.8;5.1;477.9;9.12;-13.43;1.48
0.6000421047210693;-11.3;7.6;456.2;8.54;-12.98;1.57
0.6200599670410156;-12.8;9.9;455.3;7.57;-13.5;1.49
0.640068769454956;-12.7;7.3;466.2;6.5;-14.32;1.05
0.6599588394165039;-9.5;2.0;496.0;6.57;-15.28;0.58
0.6800355911254883;-8.5;-2.1;524.0;7.45;-16.21;0.37
0.7001595497131348;-8.7;-2.3;522.4;8.91;-15.66;0.39
0.7200539112091064;-9.1;-1.6;513.1;9.94;-14.84;0.66
0.7400941848754883;-8.9;1.2;495.8;9.75;-14.0;1.15
0.7601375579833984;-10.5;4.2;474.8;9.28;-13.53;1.45
0.7800931930541992;-11.3;7.5;456.0;8.56;-13.06;1.54
0.8000693321228027;-12.4;10.3;453.6;7.5;-13.4;1.51
0.820051908493042;-11.4;7.8;467.7;6.36;-14.08;1.11
0.84029221534729;-9.1;1.2;502.1;6.69;-15.2;0.5
0.8601231575012207;-8.1;-1.2;523.9;7.2;-15.99;0.42
